name_a,type_a,name_b,type_b,similarity
https/smtps,app,https,app,0.8389763832092285
otp app,app,app,app,0.8373605608940125
web 頁面,app,網站 weba,app,0.8371871709823608
安裝軟體,app,軟體程式,app,0.837178647518158
服務,app,重要服務,app,0.8368815779685974
ftp伺服器,app,ftp,app,0.8365150690078735
網站應用程式伺服器,app,網站應用程式,app,0.8361755013465881
檔案傳輸軟體,app,檔案傳輸服務,app,0.8353307843208313
組織的網站,app,官網,app,0.834330141544342
假造的銀行網站,app,銀行網站,app,0.8327908515930176
雲端應用程式,app,行動應用程式,app,0.8325515389442444
軟體系統,app,電腦軟體,app,0.8312944173812866
手機app程式,app,第三方 app,app,0.8305894136428833
網路應用程式,app,app,app,0.8303675651550293
行動應用程式,app,第三方 app,app,0.8286486268043518
應用軟體子系統,app,應用程式套件,app,0.8280161619186401
dns,app,ldap,app,0.826286792755127
應用程式套件,app,應用系統,app,0.8248530626296997
智慧冰箱,app,智慧瓦斯桶,app,0.824093222618103
搜尋引擎,app,google,app,0.8233556747436523
網路應用程式,app,行動應用程式,app,0.8230366706848145
安裝軟體,app,電腦軟體,app,0.8221499919891357
網路應用軟體,app,網站應用程式,app,0.8219984173774719
電腦軟體,app,電腦程式,app,0.821861207485199
銀行網站,app,網頁,app,0.8213907480239868
服務,app,http 服務,app,0.8206542134284973
google,app,google drive,app,0.8202120065689087
系統應用程式,app,應用程式套件,app,0.8200975656509399
telnet 服務,app,ftp 服務,app,0.8200415372848511
網頁,app,網站服務,app,0.8199630975723267
網頁,app,惡意網站,app,0.8182779550552368
組織的網站,app,網頁,app,0.8179147243499756
服務,app,ftp 服務,app,0.8175525665283203
otp app,app,行動應用程式,app,0.8171403408050537
應用系統程式,app,手機app程式,app,0.8156921863555908
受害網站,app,不安全網站,app,0.8156501650810242
雲端應用程式,app,網路應用軟體,app,0.8153287172317505
電子商務網站,app,網頁,app,0.8150759339332581
google drive,app,microsoft onedrive,app,0.8150637745857239
應用軟體子系統,app,網路應用軟體,app,0.8139321804046631
app,app,應用系統,app,0.8138829469680786
套裝軟體,app,安裝軟體,app,0.8136372566223145
mysql,app,apache,app,0.8127818703651428
應用系統程式,app,app,app,0.8121722936630249
web 應用程式,app,網站應用程式伺服器,app,0.8121008276939392
受害網站,app,惡意網站,app,0.811445951461792
檔案傳輸服務,app,ftp 服務,app,0.8102370500564575
ftp伺服器,app,www伺服器,app,0.8100888729095459
雲端應用程式,app,手機app程式,app,0.8087435960769653
電話ic卡,app,校園ic卡,app,0.8084710836410522
套裝軟體,app,軟體系統,app,0.8084642887115479
網路應用程式,app,web 應用程式,app,0.8083314299583435
程式,app,java 程式,app,0.8079928159713745
網路應用軟體,app,應用程式套件,app,0.8078008890151978
網路應用程式,app,手機app程式,app,0.8072717189788818
php 網頁,app,web 頁面,app,0.8072459101676941
微軟網路芳鄰,app,芳鄰,app,0.804715096950531
app,app,網站應用程式,app,0.804620623588562
服務,app,儲存服務,app,0.8041518330574036
雲端介面,app,icloud,app,0.8039772510528564
chrome,app,https,app,0.8038379549980164
mysql,app,ms sql server,app,0.8035032153129578
手機app程式,app,otp app,app,0.8027795553207397
ftp,app,ftp 服務,app,0.8027521967887878
電子郵件用戶端,app,電子郵件軟體,app,0.8019874691963196
安裝程式,app,電腦程式,app,0.8015279769897461
雲端應用程式,app,app,app,0.8008292317390442
災害復原計畫,policy,災害復原計劃,policy,0.9934015274047852
災難復原計畫,policy,災害復原計畫,policy,0.9811450839042664
災難復原計畫,policy,災害復原計劃,policy,0.9789500832557678
營業秘密法,policy,營業祕密法,policy,0.9744211435317993
營運持續性計畫,policy,營運持續計畫,policy,0.9735766053199768
rpo (復原點目標),policy,復原點目標 (rpo),policy,0.9718939661979675
存取控制政策,policy,存取控管政策,policy,0.9703942537307739
強式密碼原則,policy,強密碼原則,policy,0.9654914736747742
資訊安全教育訓練,policy,資訊安全教育與訓練,policy,0.9609103202819824
教育培訓,policy,教育訓練,policy,0.9573113918304443
強密碼原則,policy,密碼原則,policy,0.9559428691864014
風險控制,policy,風險控制措施,policy,0.952336311340332
密碼原則,policy,安全密碼原則,policy,0.9510529041290283
iso/iec 27001,policy,iso 27001,policy,0.9488196969032288
備援計畫,policy,災難備援計畫,policy,0.9422945380210876
營運持續規劃,policy,營運持續計畫,policy,0.9421430826187134
歐盟一般資料保護規範 (gdpr),policy,通用資料保護規範 (gdpr),policy,0.9408892393112183
服務條約,policy,服務條款,policy,0.9392826557159424
安全管理政策,policy,安全政策,policy,0.936150074005127
營運持續性計畫,policy,營運持續規劃,policy,0.9329857230186462
資訊存取控制政策,policy,存取控制政策,policy,0.9312258362770081
資訊安全策略,policy,安全策略,policy,0.9281667470932007
風險處理策略,policy,風險處理措施,policy,0.9242338538169861
強密碼原則,policy,安全密碼原則,policy,0.9241137504577637
iso 27001：2022,policy,iso/iec 27001:2022,policy,0.9215290546417236
風險管理計畫,policy,風險改善計畫,policy,0.9161370396614075
責任區分,policy,責任分擔,policy,0.9157616496086121
資訊存取控制政策,policy,存取控管政策,policy,0.9152464270591736
存取權限管理,policy,存取權限控管,policy,0.915093183517456
fips 140,policy,fips 140-2,policy,0.9146250486373901
電腦處理個人資料保護法,policy,個人資料保護法,policy,0.9113757014274597
iso/iec 27001:2022,policy,iso 27002:2022,policy,0.9097111821174622
資訊安全政策,policy,安全政策,policy,0.907792329788208
強式密碼原則,policy,密碼原則,policy,0.9053237438201904
owasp cloud top 10,policy,owasp top 10,policy,0.9047074317932129
歐盟一般資料保護規範 (gdpr),policy,歐盟通用資料保護規範,policy,0.9046182632446289
fips 140,policy,fips 140-3,policy,0.9021814465522766
zero trust security,policy,零信任,policy,0.9005064964294434
法規,policy,法律,policy,0.8985338807106018
iso 27001：2022,policy,iso 27002:2022,policy,0.8973361253738403
資訊法律,policy,法律,policy,0.896144449710846
法規,policy,法規遵循,policy,0.8954707980155945
密碼複雜性原則,policy,密碼原則,policy,0.8948386907577515
營業秘密保密措施,policy,保密措施,policy,0.8918538093566895
itsec,policy,tcsec,policy,0.8918375968933105
災害復原計畫,policy,災難備援計畫,policy,0.8912816047668457
緊急應變計畫,policy,緊急計畫書,policy,0.8904076814651489
防火牆管理規範,policy,防火牆規則,policy,0.8894284963607788
風險規避,policy,風險控制,policy,0.8886030912399292
災難復原計畫,policy,災難備援計畫,policy,0.8882045745849609
資產分級,policy,資產分級管理,policy,0.8876872658729553
個人資料保護法施行細則,policy,個人資料保護法,policy,0.8875338435173035
災難備援計畫,policy,災害復原計劃,policy,0.8869924545288086
資訊安全政策,policy,資訊安全策略,policy,0.8869003653526306
密碼複雜性原則,policy,強密碼原則,policy,0.8840137720108032
服務條約,policy,服務等級合約,policy,0.8832546472549438
備份和恢復計劃,policy,災害復原計劃,policy,0.881681501865387
修改權限限制,policy,限制權限,policy,0.8814529180526733
規範,policy,資安規範,policy,0.8810680508613586
風險減緩,policy,風險規避,policy,0.8795220255851746
防火牆管理規範,policy,防火牆連線規則管理政策,policy,0.8792499899864197
限制存取權限,policy,限制權限,policy,0.878606379032135
災害復原計畫,policy,備份和恢復計劃,policy,0.8780860900878906
法規遵循與適法性要求,policy,法規遵循,policy,0.8777493238449097
風險處理措施,policy,風險控制措施,policy,0.8776412606239319
iso 27002:2022,policy,iso/iec 27002,policy,0.8773473501205444
強式密碼原則,policy,安全密碼原則,policy,0.8769338130950928
資訊法律,policy,網路安全法律,policy,0.8755469918251038
政府組態基準,policy,政府組態基準 (gcb),policy,0.8744741678237915
法律及法規要求事項,policy,法律要求,policy,0.8741142749786377
安全規則,policy,資訊傳送安全性規則,policy,0.8722584843635559
fips 140,policy,fips 140 密碼模組安全標準,policy,0.8711371421813965
資訊安全政策,policy,安全管理政策,policy,0.8696358799934387
密碼安全管控,policy,密碼管制措施,policy,0.8692095875740051
密碼複雜性原則,policy,強式密碼原則,policy,0.868844211101532
災害復原計畫,policy,災害復原程序,policy,0.8683353662490845
規範,policy,道德準則,policy,0.8682618141174316
安全策略,policy,安全政策,policy,0.8678334951400757
存取權限控管,policy,存取控制,policy,0.8678268790245056
災難備援計畫,policy,突發事件計畫,policy,0.8674242496490479
災難復原計畫,policy,備份和恢復計劃,policy,0.8667451739311218
密碼和帳戶管理,policy,密碼保護和管理,policy,0.8663183450698853
規範,policy,規則制定標準,policy,0.864244818687439
法律,policy,網路安全法律,policy,0.8638353943824768
風險規避,policy,風險控制措施,policy,0.8633970022201538
緊急應變計畫,policy,突發事件計畫,policy,0.8629863262176514
iso/iec 27001,policy,iso/iec 27002,policy,0.8626657724380493
資訊安全教育訓練,policy,教育訓練,policy,0.8626416921615601
災害復原程序,policy,災害復原計劃,policy,0.8625236749649048
網路安全倫理規範,policy,資安規範,policy,0.8614745140075684
聘僱政策,policy,人員管理政策,policy,0.8613166809082031
災害復原計畫 (drp),policy,災害復原計劃,policy,0.8610203266143799
集權管理模式,policy,分權管理模式,policy,0.8605462312698364
經營策略,policy,策略,policy,0.8597513437271118
突發事件計畫,policy,緊急計畫書,policy,0.8597184419631958
災害復原計畫,policy,災害復原計畫 (drp),policy,0.8588128089904785
建築物安全規範,policy,安全規則,policy,0.8574908971786499
資安規範,policy,安全規則,policy,0.8557253479957581
法規,policy,規範,policy,0.8553024530410767
強式密碼原則,policy,強個人識別碼原則,policy,0.8545393347740173
最低權限,policy,最小權限原則,policy,0.8534858226776123
災難復原計畫,policy,災害復原計畫 (drp),policy,0.852444589138031
密碼複雜性原則,policy,安全密碼原則,policy,0.8522874712944031
災難復原計畫,policy,災害復原程序,policy,0.8521994352340698
gdpr,policy,通用資料保護規範 (gdpr),policy,0.851264238357544
owasp iot top 10,policy,owasp top 10,policy,0.8508957028388977
系統權限管理,policy,系統通行碼管理,policy,0.8501706123352051
責任分擔,policy,風險分擔,policy,0.8497345447540283
安全控制措施,policy,風險控制措施,policy,0.8493877649307251
安全管理政策,policy,人員管理政策,policy,0.8491508960723877
資產分級,policy,資產分級政策,policy,0.8488749265670776
存取控管政策,policy,存取權限控管,policy,0.847375750541687
資產分級管理,policy,資產分級政策,policy,0.8450155258178711
網路安全倫理規範,policy,道德準則,policy,0.8438749313354492
金鑰管理政策,policy,人員管理政策,policy,0.8436534404754639
銷毀軟體或轉讓政策,policy,儲存媒體銷毀政策,policy,0.843103289604187
fips 140-2,policy,fips 140-3,policy,0.8427660465240479
強個人識別碼原則,policy,強密碼原則,policy,0.8425043821334839
歐盟通用資料保護規範,policy,通用資料保護規範 (gdpr),policy,0.8419158458709717
災害復原程序,policy,回復程序,policy,0.8409981727600098
密碼和帳戶管理,policy,特權帳號管理,policy,0.8394188284873962
iso 27001,policy,iso/iec 27002,policy,0.8384531736373901
風險接受,policy,風險分擔,policy,0.8383622169494629
